conversation_id;author_id;created_at;tweet_id;lang;retweet_count;reply_count;like_count;quote_count;source;tweet_type;referenced_tweet_id;text
703293739700260865;61661638;2016-02-26 19:01:08+00:00;703293739700260865;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Earns Buy Rating from DZ Bank AG https://t.co/HhKPC9e4Mr
702932443154817024;61661638;2016-02-25 19:05:28+00:00;702932443154817024;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Stock Rating Reaffirmed by DZ Bank AG https://t.co/TFB5n3EqS8
702536832479830017;2298709746;2016-02-24 16:53:28+00:00;702536832479830017;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv (WRCDF) Given “Buy” Rating at DZ Bank AG https://t.co/KuVWuXQfo1
702047773114281984;926793032;2016-02-23 08:30:07+00:00;702047773114281984;en;0;0;0;0;First To Markets;[None];[None];Wirecard AG  Reiterated Rating by DZ Bank AG (Ranked 229th) to Buy $WRCDF #WRCDF https://t.co/N5Um5XLbMP
702046074899402752;68559732;2016-02-23 08:23:22+00:00;702046074899402752;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv's buy rating reiterated at DZ Bank AG. https://t.co/U05gpoQfU1 $WRCDF #WRCDF
702045692580204544;2920258887;2016-02-23 08:21:51+00:00;702045692580204544;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Earns Buy Rating from DZ Bank AG https://t.co/3y0BRtJEHo
700769358906261505;2181281054;2016-02-19 19:50:09+00:00;700769358906261505;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Earns Buy Rating from Goldman Sachs https://t.co/HQagRk9lQU
700766426299289602;2435600154;2016-02-19 19:38:30+00:00;700766426299289602;en;0;0;0;0;Google;[None];[None];Wirecard Ag Npv (WRCDF) Earns Buy Rating from Goldman Sachs: Goldman Sachs reissued their… https://t.co/YRw2qjPrMs
700417885496283137;2298709746;2016-02-18 20:33:31+00:00;700417885496283137;en;0;0;0;0;IFTTT;[None];[None];Goldman Sachs Reiterates Buy Rating for Wirecard Ag Npv (WRCDF) https://t.co/Jf12VdgmFN
700070469945421824;1979190776;2016-02-17 21:33:01+00:00;700070469945421824;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Given Buy Rating at Goldman Sachs https://t.co/Moihv7tBZ9
700069632124829696;61661638;2016-02-17 21:29:41+00:00;700069632124829696;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Given Buy Rating at Goldman Sachs https://t.co/9jNxtahltw
699568998854369281;2325548678;2016-02-16 12:20:21+00:00;699568998854369281;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv (WRCDF) Receives Buy Rating from Goldman Sachs https://t.co/h7iLofTin6
699558943006203905;68559732;2016-02-16 11:40:23+00:00;699558943006203905;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv's buy rating reiterated at Goldman Sachs. https://t.co/3WaWsQrYsP $WRCDF #WRCDF
699552588161613824;926793032;2016-02-16 11:15:08+00:00;699552588161613824;en;0;0;0;0;First To Markets;[None];[None];Wirecard AG  Reiterated Rating by Goldman Sachs (Ranked 27th) to Buy $WRCDF #WRCDF https://t.co/N5Um5XLbMP
697864487152410624;3984480800;2016-02-11 19:27:14+00:00;697864487152410624;en;0;0;0;0;Twitter Web Client;[None];[None];My friend made $4 million trading like this!here https://t.co/NrXkfcVCaf .. $WRAP $WRCDF $WRGL
697199551053242369;3039541329;2016-02-09 23:25:00+00:00;697199551053242369;en;0;0;0;0;InvestmentWorldNews;[None];[None];Bank of America Reiterates Buy Rating for Wirecard Ag (WRCDF) https://t.co/v6FyZRA9Ye
696972495560245249;2338882843;2016-02-09 08:22:46+00:00;696972495560245249;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $NASDAQ:WRCDF Receives Consensus Rating of “Buy” from Brokerages https://t.co/Qo3ovljwZX
696386914761498625;2325548678;2016-02-07 17:35:53+00:00;696386914761498625;en;0;1;0;0;IFTTT;[None];[None];Wirecard Ag Npv (NASDAQ:WRCDF) Given Average Rating of “Buy” by Brokerages https://t.co/zGvTd9omxA
695634289761718272;3984480800;2016-02-05 15:45:13+00:00;695634289761718272;en;0;0;0;0;Twitter Web Client;[None];[None];Premium Alerts Ranked #1 For Gains 2834% Last Week Click here https://t.co/NrXkfcVCaf .. $WRAP $WRCDF $WRGL
695325706490888192;2920258887;2016-02-04 19:19:01+00:00;695325706490888192;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Given Average Recommendation of “Buy” by Brokerages https://t.co/tY33xqaShm
695324309980647424;61661638;2016-02-04 19:13:28+00:00;695324309980647424;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Given Average Recommendation of “Buy” by Brokerages https://t.co/cnFUD9LKqq
695323272473350144;1979190776;2016-02-04 19:09:21+00:00;695323272473350144;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Given Average Recommendation of “Buy” by Brokerages https://t.co/p9cw9YZ5Vw
708846685129199616;3984369372;2016-03-13 02:46:34+00:00;708846685129199616;en;0;0;0;0;Twitter Web Client;[None];[None];Gains Over 2500% In one Trade.. Subscribe Here! https://t.co/inoLZ6EF3Q .. $WRAP $WRCDF $WRGL
706066518321328130;2181281054;2016-03-05 10:39:10+00:00;706066518321328130;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Given Average Recommendation of “Buy” by Brokerages https://t.co/XLOpPgyIBn
706064737029775361;2435600154;2016-03-05 10:32:06+00:00;706064737029775361;en;0;0;0;0;Google;[None];[None];Wirecard Ag Npv (NASDAQ:WRCDF) Given Average Recommendation of “Buy” by Brokerages: Wirecard… https://t.co/fdQD7CfVZs
705286486007091200;1979190776;2016-03-03 06:59:36+00:00;705286486007091200;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Given Consensus Recommendation of “Buy” by Brokerages https://t.co/KXpB5ejvlB
705286069466636289;61661638;2016-03-03 06:57:57+00:00;705286069466636289;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Given Consensus Recommendation of “Buy” by Brokerages https://t.co/l7aQiH9Eg1
725480585762770944;3984480800;2016-04-28 00:23:45+00:00;725480585762770944;en;0;0;0;0;Twitter Web Client;[None];[None];Gains Over 2500% In one Trade.. Subscribe Here! https://t.co/AgMIOXifDa .. $WRAP $WRCDF $WRGL
724980842792140801;1979190776;2016-04-26 15:17:57+00:00;724980842792140801;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Given “Buy” Rating at Morgan Stanley https://t.co/5thBR2JP6P
724980264032714752;61661638;2016-04-26 15:15:39+00:00;724980264032714752;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Given “Buy” Rating at Morgan Stanley https://t.co/vHn9iJ1RBb
724627986373337088;2447921562;2016-04-25 15:55:49+00:00;724627986373337088;en;0;0;0;0;IFTTT;[None];[None];Morgan Stanley Reaffirms Buy Rating for Wirecard Ag Npv (WRCDF) https://t.co/DLbhSdz550
724627818198478849;2920258887;2016-04-25 15:55:09+00:00;724627818198478849;en;0;0;0;0;IFTTT;[None];[None];Morgan Stanley Reaffirms Buy Rating for Wirecard Ag Npv $WRCDF https://t.co/YSbxfeoFdN
724627784908308481;2298709746;2016-04-25 15:55:01+00:00;724627784908308481;en;0;0;0;0;IFTTT;[None];[None];Morgan Stanley Reaffirms Buy Rating for Wirecard Ag Npv (WRCDF) https://t.co/RMoYaUG0ju
723525693766811649;2338882843;2016-04-22 14:55:42+00:00;723525693766811649;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Stock Rating Reaffirmed by Morgan Stanley https://t.co/jTyQ8acceE
723397428200644608;3984480800;2016-04-22 06:26:01+00:00;723397428200644608;en;0;0;0;0;Twitter Web Client;[None];[None];Premium Alerts Ranked #1 For Gains 2834% Last Week Click here  https://t.co/NrXkfcVCaf .. $WRAP $WRCDF $WRGL
722831992941780992;4811917159;2016-04-20 16:59:11+00:00;722831992941780992;en;0;0;0;0; Financial Services;[None];[None];Wirecard Ag Npv (WRCDF) Rating Reiterated by #MorganStanley. Read more: https://t.co/x1dhUZJLy3 $MS
722831527365586945;4811951173;2016-04-20 16:57:20+00:00;722831527365586945;en;0;0;0;0; InvestmentBanking;[None];[None];Wirecard Ag Npv (WRCDF) Rating Reiterated by #MorganStanley. Read more: https://t.co/u7VEzaOeHs $MS
722829977062916096;2181281054;2016-04-20 16:51:10+00:00;722829977062916096;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Rating Reiterated by Morgan Stanley https://t.co/IpwhqIGRAb
722827488766726147;4811917159;2016-04-20 16:41:17+00:00;722827488766726147;en;0;0;0;0; Financial Services;[None];[None];Wirecard Ag Npv (WRCDF) Rating Reiterated by #MorganStanley. Read more: https://t.co/SpPsdzbo4v $MS
722827333267169281;4811951173;2016-04-20 16:40:40+00:00;722827333267169281;en;0;0;0;0; InvestmentBanking;[None];[None];Wirecard Ag Npv (WRCDF) Rating Reiterated by #MorganStanley. Read more: https://t.co/RRekoLZQxH $MS
722825674042511361;2435600154;2016-04-20 16:34:04+00:00;722825674042511361;en;0;0;0;0;Google;[None];[None];Wirecard Ag Npv (WRCDF) Rating Reiterated by Morgan Stanley: Wirecard Ag Npv (NASDAQ:WRCDF… https://t.co/MvmOTksnF2
722824685327548417;926793032;2016-04-20 16:30:09+00:00;722824685327548417;en;0;0;0;0;First To Markets;[None];[None];Wirecard AG  Reiterated Rating by Morgan Stanley (Ranked 37th) to Buy $WRCDF #WRCDF https://t.co/2MDwnKk2p9
722824012888457216;68559732;2016-04-20 16:27:28+00:00;722824012888457216;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv's buy rating reiterated at Morgan Stanley. https://t.co/EWzdGUd7od $WRCDF #WRCDF
720588861886308352;61661638;2016-04-14 12:25:47+00:00;720588861886308352;en;0;0;0;0;IFTTT;[None];[None];DZ Bank AG Reaffirms Buy Rating for Wirecard Ag Npv $WRCDF https://t.co/an1CiMyGZ9
720574793880211456;3984480800;2016-04-14 11:29:53+00:00;720574793880211456;en;0;0;0;0;Twitter Web Client;[None];[None];Ranks #1 with over 80% in alert gains today. Click here https://t.co/NrXkfcVCaf .. $WRAP $WRCDF $WRGL
719948269967818753;4584354895;2016-04-12 18:00:18+00:00;719948269967818753;en;0;0;0;0;tickwatcher;[None];[None];"Top Decliners (&gt;$30)$HOFD $DWTI $DTO $SCO $AATRL $EGRX $DUG $ASHTY $ANAC $WRCDFhttps://t.co/0S0F4IUGSS"
719910511534608385;4584354895;2016-04-12 15:30:15+00:00;719910511534608385;en;0;0;0;0;tickwatcher;[None];[None];"Top Decliners (&gt;$30)$DWTI $DTO $SCO $PFPT $EGRX $ANAC $WRCDF $RY.PR.T $EWV $ASHTYhttps://t.co/0S0F4IUGSS"
718479546228412416;2435600154;2016-04-08 16:44:07+00:00;718479546228412416;en;0;0;0;0;Google;[None];[None];Wirecard Ag Npv (WRCDF) Receives “Buy” Rating from DZ Bank AG: Wirecard Ag Npv (NASDAQ:WRCDF… https://t.co/XWZN8UVtzn
718479496479973377;2181281054;2016-04-08 16:43:55+00:00;718479496479973377;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Receives “Buy” Rating from DZ Bank AG https://t.co/RQcf0qL94K
718476640754470912;68559732;2016-04-08 16:32:34+00:00;718476640754470912;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv's buy rating reiterated at DZ Bank AG. https://t.co/h2EimyLYgk $WRCDF #WRCDF
718476053031747584;926793032;2016-04-08 16:30:14+00:00;718476053031747584;en;0;0;0;0;First To Markets;[None];[None];Wirecard AG  Reiterated Rating by DZ Bank AG (Ranked 223rd) to Buy $WRCDF #WRCDF https://t.co/2MDwnKk2p9
718385114170966016;17616154;2016-04-08 10:28:52+00:00;718385114170966016;en;0;0;0;0;Twitter Web Client;[None];[None];$WDI #wirecard CEO Markus Braun on Q4 2015 Results - Yesterday's Earnings Call Transcript: https://t.co/E2fmw0rtPS
718384947388628992;349287204;2016-04-08 10:28:13+00:00;718384947388628992;en;1;0;0;0;Twitter Web Client;['retweeted'];['718384477215567873'];RT @FD: Wirecard Analyst Call transcript is available on Seeking Alpha, https://t.co/RI4OKQCHhi
718384477215567873;546713;2016-04-08 10:26:20+00:00;718384477215567873;en;1;0;3;0;Twitter Web Client;[None];[None];Wirecard Analyst Call transcript is available on Seeking Alpha, https://t.co/RI4OKQCHhi
718344783702437888;2229274855;2016-04-08 07:48:37+00:00;718344783702437888;en;0;0;0;0;IFTTT;[None];[None];"Google News - Mobile Payments: ""Wirecard AG's (WRCDF) CEO Markus Braun on Q4 2015 Results - Earnings Call Transcri… https://t.co/fL6Xhk0VwY"
718185999243812864;22976263;2016-04-07 21:17:40+00:00;718185999243812864;en;0;0;0;0;Twitter for iPhone;[None];[None];Wirecard AG's (WRCDF) CEO Markus Braun on Q4 2015 Results - Earnings Call Transcript $WRCDF https://t.co/IBd0xgC2BQ
718179150410874881;1084887019;2016-04-07 20:50:27+00:00;718179150410874881;en;0;0;0;0;WordPress.com;[None];[None];Wirecard AG's (WRCDF) CEO Markus Braun on Q4 2015 Results – Earnings Call Transcript https://t.co/vHxHPldilL
718177290010537984;3984480800;2016-04-07 20:43:03+00:00;718177290010537984;en;0;0;0;0;Twitter Web Client;[None];[None];$71,000 in ONE TRADE!! By Follwing Their Signals More Info Here https://t.co/NrXkfcVCaf .. $WRAP $WRCDF $WRGL
718066494446428160;2988156268;2016-04-07 13:22:47+00:00;718066494446428160;en;0;0;0;0;IFTTT;[None];[None];RT MarketCurrents: Wirecard AG reports FY15 results https://t.co/qgNbAFLELK #premarket $WRCDF,https://t.co/Q0pEHTMLie
718063850801639424;15296897;2016-04-07 13:12:17+00:00;718063850801639424;en;0;0;0;0;erased174072;[None];[None];Wirecard AG reports FY15 results https://t.co/RTPzWtfvnb #premarket $WRCDF
733272412804931585;272858172;2016-05-19 12:25:41+00:00;733272412804931585;en;0;0;0;0;dlvr.it;[None];[None];Wirecard AG reports Q1 results https://t.co/iaJTYtVZTz #WRCDF
733270836040306688;2988156268;2016-05-19 12:19:25+00:00;733270836040306688;en;0;0;0;0;IFTTT;[None];[None];RT MarketCurrents: Wirecard AG reports Q1 results https://t.co/PlKa3wB5sc #premarket $WRCDF,https://t.co/Q0pEHTMLie
733269416264114176;15296897;2016-05-19 12:13:46+00:00;733269416264114176;en;0;0;0;0;erased174072;[None];[None];Wirecard AG reports Q1 results https://t.co/uXLfdpsjaa #premarket $WRCDF
730321684604030977;2181281054;2016-05-11 09:00:32+00:00;730321684604030977;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Rating Reiterated by Goldman Sachs https://t.co/DQSMY0AFHV
730320764168228864;2435600154;2016-05-11 08:56:53+00:00;730320764168228864;en;0;0;0;0;Google;[None];[None];Wirecard Ag Npv (WRCDF) Rating Reiterated by Goldman Sachs: Goldman Sachs reaffirmed their… https://t.co/0s5tutp53P
728561861898178560;2298709746;2016-05-06 12:27:38+00:00;728561861898178560;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv (WRCDF) Given Buy Rating at Goldman Sachs https://t.co/qBSLyL3EUh
728561025436553216;1979190776;2016-05-06 12:24:19+00:00;728561025436553216;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Given Buy Rating at Goldman Sachs https://t.co/AD05VHxzWT
728124624488169474;926793032;2016-05-05 07:30:13+00:00;728124624488169474;en;0;0;0;0;First To Markets;[None];[None];Wirecard AG  Reiterated Rating by Goldman Sachs (Ranked 31st) to Buy $WRCDF #WRCDF https://t.co/2MDwnKk2p9
747526467576336385;16111928;2016-06-27 20:26:12+00:00;747526467576336385;en;2;0;0;0;Twitter for iPhone;['retweeted'];['747420910362075137'];RT @MarketCurrents: Report: Alipay looking at stake in Germany's Wirecard https://t.co/up9cSnVZw6 #premarket $BABA $WCAGY $WRCDF
747435442979672065;2801334731;2016-06-27 14:24:30+00:00;747435442979672065;en;2;0;0;0;RoundTeam;['retweeted'];['747420910362075137'];RT @MarketCurrents: Report: Alipay looking at stake in Germany's Wirecard https://t.co/up9cSnVZw6 #premarket $BABA $WCAGY $WRCDF
747422133857329153;2988156268;2016-06-27 13:31:37+00:00;747422133857329153;en;0;0;0;0;IFTTT;[None];[None];RT MarketCurrents: Report: Alipay looking at stake in Germany's Wirecard https://t.co/4J68DqJfVN #premarket $BABA $WCAGY $WRCDF,www.blackb…
747420910362075137;15296897;2016-06-27 13:26:46+00:00;747420910362075137;en;2;0;0;0;erased174072;[None];[None];Report: Alipay looking at stake in Germany's Wirecard https://t.co/up9cSnVZw6 #premarket $BABA $WCAGY $WRCDF
746100897042685953;3984480800;2016-06-23 22:01:30+00:00;746100897042685953;en;0;0;0;0;Twitter Web Client;[None];[None];$71,000 in ONE TRADE!! By Follwing Their Signals More Info Here  https://t.co/NrXkfcVCaf .. $WRAP $WRCDF $WRGL
743787367568289792;3816763393;2016-06-17 12:48:21+00:00;743787367568289792;en;0;0;0;0;twitterfeed;[None];[None];Get your say in on $WRCDF at SpeculatingStocks, the discovery engine. https://t.co/xiLrRPKjk1 #stocks
739785338625789952;23059499;2016-06-06 11:45:43+00:00;739785338625789952;en;0;0;0;0;erased174072;[None];[None];Wirecard: Is It Too Good To Be True? https://t.co/vgVKHWIm0P $WCAGY $WRCDF
758825082890309632;87934908;2016-07-29 00:42:52+00:00;758825082890309632;en;0;0;0;0;Linkis: turn sharing into growth;[None];[None];Although I don't agree with some opinions, VERY interesting - Will Uber save e-commerce in Mexico? https://t.co/owCrvg7r4n via @techcrunch
751088999620567040;3044159284;2016-07-07 16:22:26+00:00;751088999620567040;en;0;0;0;0;wlst;[None];[None];Why Alibabas Interest In Germanys Wirecard Is Reasonable And A Good Idea #WRCDF #BABA $BABA https://t.co/Z8TYxfZXDm https://t.co/txQEI3j0N8
751088986332893184;23059499;2016-07-07 16:22:23+00:00;751088986332893184;en;0;0;0;0;erased174072;[None];[None];Why Alibaba's Interest In Germany's Wirecard Is Reasonable And A Good Idea https://t.co/nUT5iRW1mp $WRCDF $BABA
748731093600260096;2730855593;2016-07-01 04:12:58+00:00;748731093600260096;en;0;0;0;0;Twitter Web Client;[None];[None];Gains Over 2500% In one Trade.. Subscribe Here!  https://t.co/HVSuCbqgCB .. $WRAP $WRCDF $WRGL
768686161313300480;2338882843;2016-08-25 05:47:17+00:00;768686161313300480;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv’s $WRCDF Buy Rating Reaffirmed at DZ Bank AG https://t.co/1rCcV8W6wV
767732727705632769;2266388972;2016-08-22 14:38:40+00:00;767732727705632769;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Given Buy Rating at DZ Bank AG https://t.co/Zmwo20apWz
767731078517952512;2525892205;2016-08-22 14:32:07+00:00;767731078517952512;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Given Buy Rating at DZ Bank AG https://t.co/l4l6jjSD50
766629686168457216;68559732;2016-08-19 13:35:35+00:00;766629686168457216;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv's buy rating reiterated at DZ Bank AG. https://t.co/lEChazFu9X $WRCDF #WRCDF
765887196201046016;272858172;2016-08-17 12:25:11+00:00;765887196201046016;en;0;0;0;0;dlvr.it;[None];[None];Wirecard AG reports H1'16 results https://t.co/7m84xHUS5Y #WRCDF
765885797350330369;15296897;2016-08-17 12:19:38+00:00;765885797350330369;en;0;0;0;0;erased174072;[None];[None];Wirecard AG reports H1'16 results https://t.co/0Imfz9Nl5z #premarket $WRCDF
760748057810042880;2298709746;2016-08-03 08:04:05+00:00;760748057810042880;en;0;0;0;0;IFTTT;[None];[None];DZ Bank AG Reiterates Buy Rating for Wirecard Ag Npv (WRCDF) https://t.co/QdYfM97yji
760747687088164864;2181281054;2016-08-03 08:02:37+00:00;760747687088164864;en;0;0;0;0;IFTTT;[None];[None];DZ Bank AG Reiterates Buy Rating for Wirecard Ag Npv $WRCDF https://t.co/L35L8cOl6O
760746803591602176;2435600154;2016-08-03 07:59:06+00:00;760746803591602176;en;0;0;0;0;Google;[None];[None];DZ Bank AG Reiterates Buy Rating for Wirecard Ag Npv (WRCDF): Wirecard Ag Npv (OTCMKTS:WRCDF… https://t.co/mtoPrv1DZa
760356653485199360;1979190776;2016-08-02 06:08:47+00:00;760356653485199360;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Receives “Buy” Rating from DZ Bank AG https://t.co/MQULOK8mhM
760356651555840000;1979190776;2016-08-02 06:08:47+00:00;760356651555840000;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Receives “Buy” Rating from DZ Bank AG https://t.co/7FMw7kec9r
760356124159832064;61661638;2016-08-02 06:06:41+00:00;760356124159832064;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Receives “Buy” Rating from DZ Bank AG https://t.co/jWgMy0LEiN
760356122645725184;61661638;2016-08-02 06:06:41+00:00;760356122645725184;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv $WRCDF Receives “Buy” Rating from DZ Bank AG https://t.co/d8ZgUbOUKJ
776690425017040896;703860210;2016-09-16 07:53:22+00:00;776690425017040896;en;0;0;0;0;Linkis: turn sharing into growth;[None];[None];I liked a @YouTube video from @thebromanhq https://t.co/eE9f2YVVjF 24 HOUR BONUS GIVEAWAY !!!!
773666678878052352;706356170374717440;2016-09-07 23:38:04+00:00;773666678878052352;en;0;0;0;0;dlvr.it;[None];[None];"How to find stocks to buy like TANN Check Out This Video --&gt; https://t.co/fmzfM5Z70MHot Stocks 2016 $TANN $PNW $WRCDF $PWREQ"
787097939940212736;1850041968;2016-10-15 01:09:07+00:00;787097939940212736;en;0;0;0;0;dlvr.it;[None];[None];"$WRCDF If you follow WRCDF Wirecard Ag This is a must join site! --&gt;  https://t.co/QOe7qwDUDW"
785374296524947456;2447921562;2016-10-10 06:59:58+00:00;785374296524947456;en;0;0;0;0;IFTTT;[None];[None];DZ Bank AG Reiterates “Buy” Rating for Wirecard Ag Npv (WRCDF) https://t.co/x0YnE2eQ0e
785171988041969664;2196900553;2016-10-09 17:36:04+00:00;785171988041969664;en;0;0;0;0;dlvr.it;[None];[None];"New $AAST YouTube Videos Coming Soon! Live Streams Daily!Don't Miss Out - Subscribe --&gt; https://t.co/S5kaiyr1Kh$MNAP $WRCDF $ITWR"
784025853541883905;68559732;2016-10-06 13:41:44+00:00;784025853541883905;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv's buy rating reiterated at DZ Bank AG. https://t.co/zMe5dqPCRk $WRCDF #WRCDF
782785257036664832;2196900553;2016-10-03 03:32:03+00:00;782785257036664832;en;0;0;0;0;dlvr.it;[None];[None];"New $WRCDF YouTube Videos Coming Soon! Live Streams Daily!Don't Miss Out - Subscribe --&gt; https://t.co/w6vJHyh1jQ$OPBL $BLVDU $HGLC"
800987856856457216;4811798929;2016-11-22 09:02:41+00:00;800987856856457216;en;0;0;0;0; Mortgage Finance;[None];[None];Wirecard Ag Npv's (WRDF) Neutral Rating Reiterated at #Citigroup Inc. Read more: https://t.co/MoEWo5HCYn $C
800987701470081024;4811951173;2016-11-22 09:02:04+00:00;800987701470081024;en;0;0;0;0; InvestmentBanking;[None];[None];Wirecard Ag Npv's (WRDF) Neutral Rating Reiterated at #Citigroup Inc. Read more: https://t.co/eHFdQDZ71w $C
800987701398732801;4811917159;2016-11-22 09:02:04+00:00;800987701398732801;en;0;0;0;0; Financial Services;[None];[None];Wirecard Ag Npv's (WRDF) Neutral Rating Reiterated at #Citigroup Inc. Read more: https://t.co/8111O7eXnP $C
800986499428843520;2447921562;2016-11-22 08:57:17+00:00;800986499428843520;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv’s (WRCDF) Neutral Rating Reiterated at Citigroup Inc. https://t.co/Iz9DWN2MNx
799664518917853184;4811798929;2016-11-18 17:24:13+00:00;799664518917853184;en;0;0;0;0; Mortgage Finance;[None];[None];Wirecard Ag Npv's (WRDF) Neutral Rating Reaffirmed at #Citigroup Inc. Read more: https://t.co/wGM0waqwhl $C
799664518896848896;4811917159;2016-11-18 17:24:13+00:00;799664518896848896;en;0;0;0;0; Financial Services;[None];[None];Wirecard Ag Npv's (WRDF) Neutral Rating Reaffirmed at #Citigroup Inc. Read more: https://t.co/tUVLWQEXSR $C
799664518347374592;4811951173;2016-11-18 17:24:12+00:00;799664518347374592;en;0;0;0;0; InvestmentBanking;[None];[None];Wirecard Ag Npv's (WRDF) Neutral Rating Reaffirmed at #Citigroup Inc. Read more: https://t.co/rL1p8J4hi3 $C
799643616259907584;732361939490312192;2016-11-18 16:01:09+00:00;799643616259907584;en;0;0;0;1;IFTTT;[None];[None];Wirecard Ag Npv’s (WRCDF) Neutral Rating Reaffirmed at Citigroup Inc. https://t.co/mHkfiJjaAy
799277880345669632;4811917159;2016-11-17 15:47:51+00:00;799277880345669632;en;0;0;0;0; Financial Services;[None];[None];"Wirecard Ag Npv (WRDF) Earns ""Neutral"" Rating from #Citigroup Inc. Read more: https://t.co/TQbkE6bFvs $C"
799277570025893888;4811798929;2016-11-17 15:46:37+00:00;799277570025893888;en;0;0;0;0; Mortgage Finance;[None];[None];"Wirecard Ag Npv (WRDF) Earns ""Neutral"" Rating from #Citigroup Inc. Read more: https://t.co/Amko1YmvXY $C"
799277569509969924;4811951173;2016-11-17 15:46:37+00:00;799277569509969924;en;0;0;0;0; InvestmentBanking;[None];[None];"Wirecard Ag Npv (WRDF) Earns ""Neutral"" Rating from #Citigroup Inc. Read more: https://t.co/nB6xvrsvwY $C"
799271764513718272;68559732;2016-11-17 15:23:33+00:00;799271764513718272;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv's neutral rating reiterated at Citigroup Inc.. https://t.co/uYPO0S4yZh $WRCDF #WRCDF
799238447902945281;732361939490312192;2016-11-17 13:11:09+00:00;799238447902945281;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv’s (WRCDF) Buy Rating Reaffirmed at DZ Bank AG https://t.co/ENBBmuk8dg
799178621411880960;68559732;2016-11-17 09:13:26+00:00;799178621411880960;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv's buy rating reiterated at DZ Bank AG. https://t.co/32EMci9UnH $WRCDF #WRCDF
798890734447259648;272858172;2016-11-16 14:09:28+00:00;798890734447259648;en;0;0;0;0;dlvr.it;[None];[None];Wirecard AG reports Q3 results https://t.co/RJtnno1mxZ #WRCDF
798887290428854273;3044159284;2016-11-16 13:55:47+00:00;798887290428854273;en;0;0;0;0;wlst;[None];[None];Wirecard AG reports Q3 results #premarket #WRCDF #WirecardAG $WRCDF https://t.co/S6DviHMrfm https://t.co/eM6HItttkj https://t.co/51uh11MIMV
798887285164896256;15296897;2016-11-16 13:55:46+00:00;798887285164896256;en;0;0;0;0;erased174072;[None];[None];Wirecard AG reports Q3 results https://t.co/8FyTUmrGLP #premarket $WRCDF
795546079760683008;2266388972;2016-11-07 08:39:00+00:00;795546079760683008;en;0;0;0;0;Zapier.com;[None];[None];Wirecard Ag Npv’s $WRCDF Buy Rating Reiterated at DZ Bank AG https://t.co/e4cBZ0Nxth
794449808551514112;2447921562;2016-11-04 08:02:49+00:00;794449808551514112;en;0;0;0;0;IFTTT;[None];[None];Wirecard Ag Npv (WRCDF) Earns Buy Rating from DZ Bank AG https://t.co/FZfAlJhV7g
