user_id;username;name;follower;following;tweet_cound;list_count;verified;created_at
2686742652;KManiac1110;#RUSHHOUR #MONSTA_X;218;167;69671;0;False;2014-07-28 06:01:52+00:00
1026587839595593728;SH0WNUWU;🐻💛🌻shownu is the loml🌻💛🐻;24;218;1823;0;False;2018-08-06 21:56:28+00:00
980188914387509248;PiedPiperTookMe;🌓 🃑 ShineFor13 🃑 🌓;118;572;2846;3;False;2018-03-31 21:03:43+00:00
1047122799289032707;MINHYUK990;예꾸;370;458;8523;0;False;2018-10-02 13:55:04+00:00
942190501616287744;kiinarfwh;𝐟𝐫𝐚𝐧 🦦;160;327;44306;1;False;2017-12-17 00:31:35+00:00
343631891;adrienne_solace;❁;2089;3073;58315;20;False;2011-07-27 21:17:48+00:00
135781594;NP_13eside;남펫 ᙏ̤̫;1015;562;178050;11;False;2010-04-22 06:48:41+00:00
1336492662;SHINeMonX_PSA;SHINeMonX🎗️샤인몬엑스 🌈 ชายมอนเอ็กซ์🍑|MX7|💯;166;481;174133;1;False;2013-04-08 12:19:06+00:00
2909144894;yooareapeach;🍀;440;501;168111;9;False;2014-11-24 14:04:48+00:00
2915411142;NIYNGKI_;(rest) ɴɪʏɴɢ ᴋɪʜʏᴜɴɢ🦋;217;626;176505;15;False;2014-12-01 09:07:46+00:00
830946961125634050;peperokyun;🐺の菊;149;166;55812;3;False;2017-02-13 01:09:28+00:00
929519601964032000;Choco_DH28;|고양달| 💓;20;144;3927;0;False;2017-11-12 01:21:57+00:00
2260599877;itsHikari93;HikariE |||;1698;395;166300;6;False;2013-12-24 18:43:06+00:00
1628245746;ninthvv;뷰;972;99;307037;19;False;2013-07-28 16:44:46+00:00
2291440345;wonhowall;Wonderwall ◡̈;5574;73;316877;145;False;2014-01-14 17:14:16+00:00
2901468440;shxtgimon;hate Monday;191;2363;224070;0;False;2014-11-16 10:08:54+00:00
260213939;theamppp;고래파란 🐋;522;280;346613;10;False;2011-03-03 12:42:05+00:00
948958953739710464;MonbebeSha;foreverbebe;36;161;7788;0;False;2018-01-04 16:47:00+00:00
951474038148186112;kihyuniform;☕️;200;71;36819;2;False;2018-01-11 15:21:03+00:00
921899668509986816;joohoneybeebe;🥰;379;453;47308;0;False;2017-10-22 00:43:03+00:00
731565273648644099;KingOliwiaJulia;올리비아;662;356;87350;26;False;2016-05-14 19:22:07+00:00
996083202904248320;kihyunshairline;shanice ♡̆̈;376;289;63880;9;False;2018-05-14 17:41:56+00:00
2568744590;yuppimh;STOP;1;13;53461;1;False;2014-06-15 09:58:35+00:00
3434958815;monstaxmeusbebe;WONHO ♡ MONSTA X;606;1197;23648;2;False;2015-08-22 02:03:51+00:00
1011809560477065216;sharkster_ykh;누구 🐹;10135;749;40514;168;False;2018-06-27 03:12:52+00:00
714861172005011456;Suluhers;⋈ Erny Monbebe✨;676;97;457920;18;False;2016-03-29 17:05:59+00:00
852893779904282626;ppnt0910;ɳ α ɾ α . 🧜‍♀️;75;948;133135;0;False;2017-04-14 14:38:17+00:00
1328259121;MelonMoonGOs;Melon 🌒 ¤ Slow due to life 😣;1210;658;13815;24;False;2013-04-05 02:46:36+00:00
3977018832;samanthachae;👑sa⋈antha🐢🐰🎗;220;1110;43004;4;False;2015-10-22 05:59:11+00:00
2452037569;Anikka2528;NikkiDee;124;568;12474;1;False;2014-04-18 22:51:51+00:00
2983286342;SimplyYeri;♡ Forever Your Monbebe & Wenee ♡;602;2709;246170;3;False;2015-01-14 22:16:19+00:00
108490893;chovitap;Elyza ❤️;1114;1101;45177;5;False;2010-01-26 03:14:41+00:00
761145183240982528;nmxchw;หรือหม่ามี๊จะเป็นแม่ที่อ่อนแอ;76;1326;153412;1;False;2016-08-04 10:22:08+00:00
1069345854736105472;blurryminhyuk;skye;12;116;12;0;False;2018-12-02 21:41:34+00:00
1001945331427262465;monjellys;🎀;109;399;49562;0;False;2018-05-30 21:55:57+00:00
1053976073413652480;chiikihyunnie;🐹 Chii 🐹;1707;945;20922;2;False;2018-10-21 11:47:32+00:00
214704580;wonhoneii;c.;1282;492;98456;19;False;2010-11-12 01:19:07+00:00
999106842520416256;mjnkrypt16;J𝑶N | #PSYCHE;170;123;18599;3;False;2018-05-23 01:56:48+00:00
4345819456;xiaosmao;Zan🎐;557;34;36310;6;False;2015-12-02 01:55:13+00:00
942838793240944640;siawstelllll;stel;36;657;13285;0;False;2017-12-18 19:27:40+00:00
973371939765891072;jookicore;ia;325;218;33395;2;False;2018-03-13 01:35:29+00:00
949488904868188160;holyyoo;nanako;31;392;19655;0;False;2018-01-06 03:52:50+00:00
4029339192;FlexerKay;:): Yuukyyy 😉😢🥑;317;958;43253;1;False;2015-10-26 23:31:16+00:00
1024847297488674816;peceIsemanggi;Hanna 👑;402;511;172129;0;False;2018-08-02 02:40:11+00:00
1056876825224204293;monbeberin;rin is on a break ♡;51;111;931;0;False;2018-10-29 11:54:05+00:00
938426996090171392;00sbyu;🐰✘;324;577;7579;0;False;2017-12-06 15:16:45+00:00
1053938331510165505;swmkhji1426;#Alligator4thWin 🐊;117;329;10498;0;False;2018-10-21 09:17:34+00:00
901751089451589632;JealousJooheon;triz 🐝 (ia) // BLM;91;482;16182;0;False;2017-08-27 10:19:48+00:00
748044382524350464;mxology_;⋈ 암;99;61;21294;0;False;2016-06-29 06:44:13+00:00
2466203509;kihyunscoffeee;gk ♡ 𝒮𝒽𝒶𝓅𝑒 𝑜𝒻 𝐿𝑜𝓋𝑒;1453;705;143260;14;False;2014-04-27 14:35:16+00:00
1540342465;honeybebegom;Raniii//Joo Dumpling🥟;1269;1259;94556;5;False;2013-06-23 06:56:50+00:00
966465546416992256;bubuli_3110;「ブブリ💥Bubuli」;782;414;26722;1;False;2018-02-22 00:11:57+00:00
289604562;XxHealedWingsxX;⋈ 𝒲🍑𝓃𝒽🌺 𝒲☯𝓇𝓁𝒹 𝒟🌺𝓂𝒾𝓃𝒶𝓉𝒾♡𝓃 ⋈;67;1304;77055;1;False;2011-04-28 22:57:31+00:00
3922664594;Oing_1021;담다디;3;700;22974;0;False;2015-10-17 07:52:40+00:00
460952381;greywonly;darr↺;561;314;124868;6;False;2012-01-11 09:05:27+00:00
3789380599;HYUNLYWOO;moved;1231;1006;20772;14;False;2015-10-05 06:31:46+00:00
848801260497018880;icklve;˘͈ᵕ˘͈;260;73;38718;0;False;2017-04-03 07:36:05+00:00
965938096398356480;neunroses;🏵;94;163;174711;2;False;2018-02-20 13:16:03+00:00
854586012;namie_twt;namie ◡̈ shape of love♡🇵🇪 (ia);834;1409;64651;8;False;2012-09-30 11:59:06+00:00
919939452356530176;IloveYooHamsta;Yoo Kihyunieee 🐹;457;480;14834;4;False;2017-10-16 14:53:51+00:00
1563507181;Ch_ang_kyun;Sharmaji ka ladka Shownu ♡̆̈ ⋈;626;789;42289;2;False;2013-07-02 15:47:11+00:00
892162659868659712;Laviejamonsta;Melmelada~💕;478;544;49368;2;False;2017-07-31 23:18:48+00:00
4739669968;GIY0NGCHY;☠︎︎;1242;445;71924;16;False;2016-01-08 00:52:43+00:00
1688187001;JoohoneyBias;MonWenee;354;276;57199;0;False;2013-08-21 12:10:28+00:00
846979341963677700;_ymmtz;🌺 michii~《⋈》🐳;256;621;24572;3;False;2017-03-29 06:56:26+00:00
864667636105445376;SchNerak7;MX ❤ Nerak;244;235;89231;0;False;2017-05-17 02:23:24+00:00
903276066;514m_x;nollllllll_ja;5;76;3978;1;False;2012-10-25 05:41:10+00:00
945358927;minhyukwhales;Jati;3550;1678;99067;16;False;2012-11-13 07:35:19+00:00
263564027;hanniechul96;.;454;22;53889;0;False;2011-03-10 08:34:50+00:00
969250981111250944;kikithegoodbean;i’m the yOUNG FLEXER,c’mon✨;100;368;58432;0;False;2018-03-01 16:40:16+00:00
1068699521310437378;L0N3IYst;밀크☻︎;675;1620;50867;3;False;2018-12-01 02:53:16+00:00
900455604053004290;Janaina22663274;Janaina Correia🎗🎀 🐹🐰🐻🐢🐶🐺🐝;295;350;27942;0;False;2017-08-23 20:32:00+00:00
954396567494049792;___losted456;FIND YOU enthusiast (she/her);134;342;33519;1;False;2018-01-19 16:54:08+00:00
942666869688827904;ackreas;NoobWriter27;18;72;14761;0;False;2017-12-18 08:04:30+00:00
1022761281311272960;SeokieTokki;버니 🐰🐻🐝;927;545;37982;11;False;2018-07-27 08:31:06+00:00
2420837491;shownuus;나ナ◡̈;289;251;94377;15;False;2014-03-31 17:08:50+00:00
883206700873809921;nsmnykuu;minni 🔩;2025;1912;34560;9;False;2017-07-07 06:11:01+00:00
191760056;PuppyMin_113;PuppyMin;150;361;121711;1;False;2010-09-17 08:18:14+00:00
994510113456046080;lattewonho;samuel | JOHNNY SUH MET GALA;401;1572;68230;3;False;2018-05-10 09:31:02+00:00
929274663259160577;shownusia;🌙🧸;281;185;23796;2;False;2017-11-11 09:08:39+00:00
926662929608355840;kohai_haydee;Haydee;62;102;17588;1;False;2017-11-04 04:10:33+00:00
1057873027122118656;MXMB_love;🌸 AYAKO 🌸 MX Ot7 ♥️hiatus;302;440;32916;0;False;2018-11-01 05:52:38+00:00
832565330597720064;himlsn;loraine;1410;876;92271;19;False;2017-02-17 12:20:17+00:00
887449228116492290;mintyoongod;phi ✨;776;424;52789;10;False;2017-07-18 23:09:18+00:00
910899064257970177;istan7boys;abi;70;157;5910;0;False;2017-09-21 16:10:35+00:00
631083849;lilylkemonstax;LILY;2;919;11092;0;False;2012-07-09 11:11:39+00:00
94760665;Mrs_DongJun;zi ⨟ D-255᯽;926;1884;202212;10;False;2009-12-05 09:20:18+00:00
820699726341251072;mbbwenee1;Lilith ♡;189;1092;84167;1;False;2017-01-15 18:30:37+00:00
989535559168147456;_chaeyoo;🌸;1383;691;30363;9;False;2018-04-26 16:03:56+00:00
985781588570005504;kyunsilhouette;lori is inactive lol sorry;105;389;15501;1;False;2018-04-16 07:27:00+00:00
105464717;Livvyss;L✨🐝👑🍯;456;425;140618;9;False;2010-01-16 12:26:27+00:00
93677822;Kerana_blue;April_Blue;272;802;13920;0;False;2009-11-30 17:49:12+00:00
1149559394;jenib2803;Jehny ✨;926;1898;18549;3;False;2013-02-05 01:19:22+00:00
319257007;zyxsbalance;kelly🌱;334;459;77091;6;False;2011-06-17 20:27:47+00:00
957542485089189889;anykyun;juu;51;193;8032;1;False;2018-01-28 09:14:53+00:00
961907100975742976;coivqo;n;327;7;12793;5;False;2018-02-09 10:18:19+00:00
837633494360563712;monbaobao_fai;𝐹𝒶𝒾;841;374;57010;18;False;2017-03-03 11:59:22+00:00
3029192906;VvirdAnna;Gita•;43;842;43260;0;False;2015-02-19 08:39:44+00:00
271471600;NTO3OK;♡̆̈ MinSmile ｡◕‿◕｡;97;466;114543;3;False;2011-03-24 15:37:09+00:00
1065011685952503808;_nwkyun;nowi 🖤;173;152;22635;1;False;2018-11-20 22:39:07+00:00
785153507619852289;wonhonaesarang;𝙖𝙙𝙖 ◡̈︎;692;1052;185034;5;False;2016-10-09 16:22:38+00:00
845320269501624321;MonstaHime;Tsubaki *Nao🎐 #MONSTA_X;702;896;111854;4;False;2017-03-24 17:03:52+00:00
1029720685965467649;muccipicci7;MuchyPeachy🍑;98;134;13517;0;False;2018-08-15 13:25:17+00:00
861314466;Scar514;‧₊˚ 𝓑𝓪𝓫𝓮 Wonho #RushHour5thWin;1587;782;48997;9;False;2012-10-04 12:32:12+00:00
983583022531264513;khlaudhette;angela;803;566;37655;0;False;2018-04-10 05:50:41+00:00
855269694596456449;CherIhh25;❤ CHW 😍;137;1289;29223;1;False;2017-04-21 03:59:20+00:00
1037470264978620417;annaaa_7514;anna✨ (long rest.);105;235;22653;2;False;2018-09-05 22:39:21+00:00
883116645488541696;chwyaa;🌸;324;462;152862;4;False;2017-07-07 00:13:10+00:00
4676462300;kihxuni;⋈ Rin ⋈;117;91;24593;1;False;2015-12-30 05:23:51+00:00
996486190315515904;stan_hyungmeme;หลุมสิวชางกยุน ̆̈💜;109;73;160328;0;False;2018-05-15 20:23:16+00:00
878874272952745984;mhn3rd;mhn3rd;94;384;64731;2;False;2017-06-25 07:15:30+00:00
2219072346;lmhisanangel;beautifulangel;16;111;14735;0;False;2013-11-28 07:05:24+00:00
1000017223199674369;ohmykihyuk;Anto ✨;980;402;45404;30;False;2018-05-25 14:14:20+00:00
132689217;FabyLizarragaG;ϝαɓƴ🌸ファビ🐰;1148;4976;135750;261;False;2010-04-13 22:54:20+00:00
2452498700;kris_nunuhoho;K R I S 🔥 ❤️;398;783;43590;1;False;2014-04-19 05:47:05+00:00
879775903366209536;Karenmxmbb;Karen HL;364;1078;83241;0;False;2017-06-27 18:58:15+00:00
270025948;Sofi_Stradlin;⋈ MINYUKSO 🇦🇷;167;236;7934;0;False;2011-03-21 21:34:53+00:00
916108236830384128;molksik;amy ♡ moved, check 📌;289;308;81924;20;False;2017-10-06 01:09:58+00:00
736959132406829056;ninjabroccli;broccoli🐊;67;454;24577;0;False;2016-05-29 16:35:24+00:00
847287770506711045;may14nov22;마름ᰔᩚ;741;54;43114;8;False;2017-03-30 03:22:01+00:00
4514725219;jiaerflawless;melo 🍓;1230;520;69860;7;False;2015-12-10 05:16:57+00:00
747855308127625216;wonhofuI;eri | pinned 📌;790;130;255365;21;False;2016-06-28 18:12:54+00:00
976850212370239488;fromvichi;비치;3320;76;136207;18;False;2018-03-22 15:56:54+00:00
802155312190889984;Nanis9919;Changkuyn's girlfriend ✨;119;62;79892;0;False;2016-11-25 14:21:44+00:00
765217357811838976;mxcmi;Camii;158;137;35825;1;False;2016-08-15 16:03:30+00:00
784843131132911616;ClaireHsu0604;monstaxbebe_;82;454;61414;2;False;2016-10-08 19:49:18+00:00
4864100307;Wonhexe;ꪔ̤̫ 🌕OBSES͝ƧION💜;145;207;144968;0;False;2016-01-30 15:44:38+00:00
852227547291168768;mincheriebebe;🍓몬벱 ♡̆̈ | selling monsta x pc 📌;133;328;37573;0;False;2017-04-12 18:30:55+00:00
900308002296680448;Xuan72073;엘바야🍓@@;58;1028;37623;0;False;2017-08-23 10:45:29+00:00
950397273506160642;chaesarang911;이름없음;851;517;51535;3;False;2018-01-08 16:02:22+00:00
886132486555672576;lovehyun2000;🍰;89;364;23145;0;False;2017-07-15 07:57:03+00:00
1038084872529530880;zara9698;💜;215;777;99300;1;False;2018-09-07 15:21:35+00:00
3153536961;xjooheony;follow: find 🌐 кαιяу;291;781;28724;9;False;2015-04-10 12:01:52+00:00
219533266;chuuchw115;츄;2558;168;136266;0;False;2010-11-25 03:44:03+00:00
1007795455835553792;zennanaa;هام وون-جين 🌬;940;1425;49260;2;False;2018-06-16 01:22:15+00:00
895361099557593088;BlueFlower1096;⋈BlueFlower1096🙃🤐⋈;1456;995;1045412;13;False;2017-08-09 19:08:15+00:00
2824514155;kangkizka;깡🐺;47;1300;27413;0;False;2014-09-21 15:25:00+00:00
1001085835700260865;minwhale_;*ଘ(੭*ˊᵕˋ)੭* ੈ♡‧₊˚;244;649;44184;1;False;2018-05-28 13:00:37+00:00
1513934600;alwayssshownu;늘셔누;16;53;19532;0;False;2013-06-13 17:04:36+00:00
781695566;official_kristy;♡Kristy♡’s Jules~✨💙;616;1170;99076;43;False;2012-08-26 04:38:56+00:00
915965665907023872;MXHoney_Dimples;Yvonne| hiatus 💛;873;684;19765;1;False;2017-10-05 15:43:27+00:00
1066349272927485953;bel_rvargsmns;Bemons⁷ • 👁️ on you;189;376;32605;3;False;2018-11-24 15:14:13+00:00
826590446738632704;kaheicitap;mila;1021;912;44974;10;False;2017-02-01 00:38:14+00:00
859385493590388736;myglasses__0514;내 앵경;12;445;142186;0;False;2017-05-02 12:34:03+00:00
761070579214524416;sunxijy;Nyna;557;553;246595;8;False;2016-08-04 05:25:40+00:00
794550859761795072;shichia8235;shi chia;17;319;105756;0;False;2016-11-04 14:44:21+00:00
157654128;changkyunslaugh;Rossé ⋈;453;1489;31080;5;False;2010-06-20 13:13:24+00:00
883004391304843264;daye2524;Deb♥️;263;477;231126;2;False;2017-07-06 16:47:07+00:00
1044236544662396928;yaraline1;❤️el RT de los monsta x ❤️;204;837;24209;0;False;2018-09-24 14:46:08+00:00
3985840692;honiehoneyy;โฮนิฮันนี่ มีสามีชื่อกีฮยอนค่าาาา;412;352;173686;0;False;2015-10-23 01:07:47+00:00
48596719;DanielaLucero_;Danii ❤️ 🏆 - - ••• #SHAPEofLOVE • MX7 •;1577;683;152352;6;False;2009-06-19 03:33:18+00:00
984525775633186816;SnkMbWn;💘🐢x7(MHC);79;477;47625;0;False;2018-04-12 20:16:51+00:00
4440471734;minhyukkub;민혁캅;300;1099;324293;2;False;2015-12-03 09:22:04+00:00
965592312767131648;changkyunaegi;nisa.;104;413;31920;3;False;2018-02-19 14:22:02+00:00
972020688960724992;P7AUG_;ʕ•ᴥ•ʔ;48;146;60568;0;False;2018-03-09 08:06:06+00:00
171407805;PiifernloveSJ;สิบสาม.кιмкιвυм;725;1072;942304;9;False;2010-07-27 08:06:16+00:00
858517576741203973;mbbmx_7;m× 🥑;145;150;9309;0;False;2017-04-30 03:05:15+00:00
2212617944;hoodawon;𝐇𝐔𝐃𝐀 ♡̆̈;2310;1895;76730;9;False;2013-11-24 15:08:09+00:00
1040550365039681538;Alice59423202;Take Jesus and be alive,прими Иисуса и будешь жить;1119;1417;56829;0;False;2018-09-14 10:38:34+00:00
99718618;_NTk92;꒰ ʕっ•ᴥ•ʔっ ꕀ ㅇ ณฐก. ♡︎꒱;1491;46;204434;7;False;2009-12-27 14:36:42+00:00
929585679293657088;sarangdoongie_;mini ◡̈;35;191;76213;0;False;2017-11-12 05:44:31+00:00
926065810476490753;h_oneofakind;CLOSED.;60;236;31333;4;False;2017-11-02 12:37:49+00:00
930803511918411776;ThisLincolnian;The Lincolnian;735;34;667119;22;False;2017-11-15 14:23:45+00:00
2920258887;dakotafinancial;Dakota Financial;1540;40;1203556;76;False;2014-12-13 20:48:14+00:00
2525892205;intercooleronli;InterCooler;856;11;1273510;100;False;2014-05-26 21:20:18+00:00
877190174115024898;SwingTradeOTC;SwingTradeBot OTC;1672;22;98111;29;False;2017-06-20 15:43:29+00:00
1085072355481784320;BlogYomi;YomiBlog;98;0;111064;5;False;2019-01-15 07:13:03+00:00
2411431393;IRIS_CRM;IRIS CRM - Merchant Services & Payments CRM;540;791;23993;69;False;2014-03-25 19:14:40+00:00
989082007010512896;whatsonthorold2;WhatsOnThorold;313;0;483960;12;False;2018-04-25 10:01:41+00:00
989388221686730753;mmahotstuff1;Money Making Articles Hot Stuff;417;0;486584;11;False;2018-04-26 06:18:28+00:00
989379943946694656;reurope_stock;REurope;276;0;485113;9;False;2018-04-26 05:45:35+00:00
971695146902339584;The_CasualSmart;The Casual Smart;224;10;324673;5;False;2018-03-08 10:32:31+00:00
1006334607946649600;feed_stocks;Stocks News Feed;3693;104;483635;50;False;2018-06-12 00:37:22+00:00
989082007010512896;whatsonthorold2;WhatsOnThorold;313;0;483960;12;False;2018-04-25 10:01:41+00:00
989379943946694656;reurope_stock;REurope;276;0;485113;9;False;2018-04-26 05:45:35+00:00
768362079615127552;NordEkoNorge;Nordens Eko Norge;233;621;114741;3;False;2016-08-24 08:19:30+00:00
472650465;otcdynamics;OTC Dynamics, Inc.;6936;5;429344;189;False;2012-01-24 05:00:23+00:00
40173650;robinsnewswire;Global News Report;23845;16674;1922045;3669;False;2009-05-15 04:16:20+00:00
757477214690697217;_ONE_Broker;ONE Broker;401;413;5727;1;False;2016-07-25 07:26:56+00:00
1123269036;AshleyStott_1;Ashley Stott;93;205;10687;1;False;2013-01-26 22:07:40+00:00
44677439;ClassActionABD;ClassActionABD;1184;1376;56065;48;False;2009-06-04 18:09:05+00:00
2445619604;SeattlesBanker;Seattle's Banker;576;398;330072;147;False;2014-04-15 15:41:18+00:00
3318510966;CrweWorld;Crwe World;1007;2051;1384871;40;False;2015-08-18 10:21:05+00:00
561742581;TFPdaily;Trade For Profit 📈;16373;10931;638956;325;False;2012-04-24 02:32:10+00:00
3258070316;RazzleTazzleMag;RazzleTazzle;632;208;704100;94;False;2015-06-27 19:21:05+00:00
1069693680066420736;FlashAlert_me;Flash Alert;3774;0;1026797;115;False;2018-12-03 20:43:42+00:00
988408237249744896;HardHatJob;Hard Hat Jobs;157;150;108629;0;False;2018-04-23 13:24:22+00:00
714543038983495681;OtcBullsNet;OTC Bulls;480;0;43187;20;False;2016-03-28 20:01:50+00:00
763557177923481600;ChronLaw;ChronLAW | News for Legal Professionals;806;1070;884700;22;False;2016-08-11 02:06:32+00:00
4584354895;MITickWatcher;TickWatcher;5325;4820;77356;74;False;2015-12-17 12:19:55+00:00
3772910893;MarketWN;Market Wire News;60873;1792;51788;622;False;2015-10-03 18:47:09+00:00
1089978712685273090;Stock_Market_Pr;Stock Market News;29208;55;191012;206;False;2019-01-28 20:09:10+00:00
166539231;prpnews;PressReleasePoint;1759;1;1056980;267;False;2010-07-14 12:02:43+00:00
2181281054;WKRBNews;WKRB News;1269;9;1720338;141;False;2013-11-08 02:17:02+00:00
50760444;ThailandYoga;Blooming Lotus Yoga;1286;22;15677;16;False;2009-06-25 20:32:46+00:00
1979190776;TickerReport;Ticker Report;3951;41;2046538;194;False;2013-10-21 15:58:27+00:00
1069976397978963968;this_is_pa;Paweł Sobik;71;355;1946;2;False;2018-12-04 15:27:07+00:00
4180995657;BGandG_Law;BG&G;51;346;576;0;False;2015-11-13 19:49:11+00:00
2525892205;intercooleronli;InterCooler;856;11;1273510;100;False;2014-05-26 21:20:18+00:00
2920258887;dakotafinancial;Dakota Financial;1540;40;1203556;76;False;2014-12-13 20:48:14+00:00
4759239404;fundswift;FundSwift;105;0;46949;3;False;2016-01-14 18:18:11+00:00
23059499;SeekingAlpha;Seeking Alpha;204990;75;883294;4933;False;2009-03-06 12:52:56+00:00
930803511918411776;ThisLincolnian;The Lincolnian;735;34;667119;22;False;2017-11-15 14:23:45+00:00
2266388972;midetimes;MidEast Times;681;45;1104630;87;False;2013-12-28 20:16:47+00:00
2338882843;dailypoliticaln;Daily Political;1396;10;1266439;84;False;2014-02-11 19:38:04+00:00
1085522233043443712;kreviewer1;kreviewer;110;0;171309;4;False;2019-01-16 13:00:43+00:00
353463744;banawedata;thewatcher;582;137;225348;63;False;2011-08-12 03:25:10+00:00
877190174115024898;SwingTradeOTC;SwingTradeBot OTC;1672;22;98111;29;False;2017-06-20 15:43:29+00:00
167432266;NewsworthyAI;Newsworthy.ai;2367;11;77484;280;False;2010-07-16 15:40:21+00:00
350341433;thechek_Fin;L.C.;88;256;68354;7;False;2011-08-07 16:24:41+00:00
1074326750186868741;Runze72701643;Runze;5;136;474;1;False;2018-12-16 15:33:52+00:00
4045650497;hren274;HN;1;19;0;1;False;2015-10-26 10:54:57+00:00
976297820532518914;NewsFromBW;Latest News from Business Wire;2496;24;380370;38;False;2018-03-21 03:21:53+00:00
21306486;StockGuruDotCom;StockGuru;8088;5381;267105;157;False;2009-02-19 15:17:36+00:00
757477214690697217;_ONE_Broker;ONE Broker;401;413;5727;1;False;2016-07-25 07:26:56+00:00
2181281054;WKRBNews;WKRB News;1269;9;1720338;141;False;2013-11-08 02:17:02+00:00
768362079615127552;NordEkoNorge;Nordens Eko Norge;233;621;114741;3;False;2016-08-24 08:19:30+00:00
877190174115024898;SwingTradeOTC;SwingTradeBot OTC;1672;22;98111;29;False;2017-06-20 15:43:29+00:00
34146256;jjjinvesting;Jeffrey Weber;158233;170616;147131;1275;False;2009-04-22 02:23:06+00:00
1085522233043443712;kreviewer1;kreviewer;110;0;171309;4;False;2019-01-16 13:00:43+00:00
21306486;StockGuruDotCom;StockGuru;8088;5381;267105;157;False;2009-02-19 15:17:36+00:00
877252219120353281;sep_sal;Sep Sal;112;1033;64301;0;False;2017-06-20 19:50:02+00:00
15296897;MarketCurrents;Breaking News;81836;1;943072;2509;False;2008-07-02 10:38:58+00:00
23059499;SeekingAlpha;Seeking Alpha;204990;75;883294;4933;False;2009-03-06 12:52:56+00:00
1111185334337830912;puttesla;notoshort;3;22;29;0;False;2019-03-28 08:36:43+00:00
2920258887;dakotafinancial;Dakota Financial;1540;40;1203556;76;False;2014-12-13 20:48:14+00:00
472650465;otcdynamics;OTC Dynamics, Inc.;6936;5;429344;189;False;2012-01-24 05:00:23+00:00
44677439;ClassActionABD;ClassActionABD;1184;1376;56065;48;False;2009-06-04 18:09:05+00:00
2229274855;cardlessnews;Cardless;228;241;105769;205;False;2013-12-04 04:16:44+00:00
15144184;MyPE;Gqeberha;6393;1;116378;96;False;2008-06-17 10:22:43+00:00
3318510966;CrweWorld;Crwe World;1007;2051;1384871;40;False;2015-08-18 10:21:05+00:00
1069693680066420736;FlashAlert_me;Flash Alert;3774;0;1026797;115;False;2018-12-03 20:43:42+00:00
40173650;robinsnewswire;Global News Report;23845;16674;1922045;3669;False;2009-05-15 04:16:20+00:00
1006334607946649600;feed_stocks;Stocks News Feed;3693;104;483635;50;False;2018-06-12 00:37:22+00:00
4759239404;fundswift;FundSwift;105;0;46949;3;False;2016-01-14 18:18:11+00:00
2266388972;midetimes;MidEast Times;681;45;1104630;87;False;2013-12-28 20:16:47+00:00
2338882843;dailypoliticaln;Daily Political;1396;10;1266439;84;False;2014-02-11 19:38:04+00:00
1979190776;TickerReport;Ticker Report;3951;41;2046538;194;False;2013-10-21 15:58:27+00:00
4584354895;MITickWatcher;TickWatcher;5325;4820;77356;74;False;2015-12-17 12:19:55+00:00
1089978712685273090;Stock_Market_Pr;Stock Market News;29208;55;191012;206;False;2019-01-28 20:09:10+00:00
72928001;Briefingcom;Briefing.com;31578;3703;497068;1371;False;2009-09-09 19:23:53+00:00
926793032;firsttomarkets;FirstToMarkets;1182;45;165501;244;False;2012-11-05 03:52:56+00:00
436707351;534Fourthave;Tom Renna;1077;299;21354;98;False;2011-12-14 13:32:35+00:00
1090344836484550661;StockSentry;Stock Sentry;83;85;566;1;False;2019-01-29 20:24:01+00:00
226828258;financialbuzz;Financial Buzz;28229;20;657293;665;False;2010-12-15 05:20:46+00:00
82832569;weijgenberger;bill eijgenberger;180;13;57439;9;False;2009-10-16 08:35:46+00:00
1084832449467768832;UlmHi;HiNewUlm;81;0;111135;5;False;2019-01-14 15:19:45+00:00
1107669555466256384;LarsAdam1;LarsAdam;7;19;148;0;False;2019-03-18 15:46:16+00:00
2862151648;desktrading;DeskTrading;649;453;68244;2;False;2014-11-05 08:50:35+00:00
2181281054;WKRBNews;WKRB News;1269;9;1720338;141;False;2013-11-08 02:17:02+00:00
3122187429;stocktradernoob;Stocktrader Noob;61;196;3660;2;False;2015-03-27 20:53:01+00:00
23464514;distanceswimmer;Richard Timms;11;1;0;0;False;2009-03-09 17:30:56+00:00
3772910893;MarketWN;Market Wire News;60873;1792;51788;622;False;2015-10-03 18:47:09+00:00
2433919052;FMEXC;FMEXC;63;163;414;2;False;2014-04-08 16:49:52+00:00
1001192245;TalkMarkets;TalkMarkets;5180;1138;308629;597;False;2012-12-10 07:55:31+00:00
989379943946694656;reurope_stock;REurope;276;0;485113;9;False;2018-04-26 05:45:35+00:00
877190174115024898;SwingTradeOTC;SwingTradeBot OTC;1672;22;98111;29;False;2017-06-20 15:43:29+00:00
1085522233043443712;kreviewer1;kreviewer;110;0;171309;4;False;2019-01-16 13:00:43+00:00
1006334607946649600;feed_stocks;Stocks News Feed;3693;104;483635;50;False;2018-06-12 00:37:22+00:00
44677439;ClassActionABD;ClassActionABD;1184;1376;56065;48;False;2009-06-04 18:09:05+00:00
472650465;otcdynamics;OTC Dynamics, Inc.;6936;5;429344;189;False;2012-01-24 05:00:23+00:00
1089978712685273090;Stock_Market_Pr;Stock Market News;29208;55;191012;206;False;2019-01-28 20:09:10+00:00
