Date,Open,High,Low,Close,Adj Close,Volume
2016-04-08,94.089996,94.660004,93.419998,93.790001,90.392006,2564000
2016-04-11,93.919998,94.680000,93.389999,93.470001,90.083588,3858200
2016-04-12,93.760002,93.989998,93.139999,93.860001,90.459457,2673700
2016-04-13,94.500000,95.750000,94.389999,95.750000,92.280983,3698600
2016-04-14,95.720001,96.769997,95.410004,96.169998,92.685791,3292200
2016-04-15,96.250000,97.309998,96.139999,96.680000,93.177292,4127600
2016-04-18,96.639999,97.790001,96.599998,97.669998,94.131439,3079700
2016-04-19,98.000000,98.160004,96.349998,97.239998,93.717003,3635900
2016-04-20,97.660004,98.400002,97.050003,97.900002,94.353088,3627300
2016-04-21,97.949997,98.089996,97.349998,97.540001,94.006134,2913600
2016-04-22,96.389999,98.489998,96.389999,97.449997,93.919380,7176300
2016-04-25,96.790001,97.320000,96.540001,96.980003,93.466423,3276100
2016-04-26,97.160004,97.610001,96.730003,97.269997,93.745918,2929200
2016-04-27,97.239998,98.610001,96.550003,98.379997,94.815720,5211900
2016-04-28,97.940002,100.000000,96.730003,97.180000,93.659203,6261400
2016-04-29,96.830002,97.660004,96.080002,96.989998,93.476051,5338500
2016-05-02,97.150002,97.940002,96.489998,97.769997,94.227798,3813100
2016-05-03,97.010002,97.540001,95.919998,96.449997,92.955635,3362100
2016-05-04,95.720001,96.389999,95.230003,96.250000,92.762886,3187500
2016-05-05,96.339996,96.830002,95.959999,96.190002,92.705070,2848600
2016-05-06,95.800003,96.760002,95.650002,96.680000,93.177292,2042700
2016-05-09,96.809998,97.250000,96.500000,96.720001,93.215828,1972600
2016-05-10,96.779999,97.699997,96.690002,97.639999,94.102501,1903500
2016-05-11,97.639999,97.839996,96.360001,96.410004,92.917091,2540600
2016-05-12,96.739998,96.820000,95.239998,95.849998,92.377380,4216800
2016-05-13,95.589996,96.279999,95.139999,95.360001,91.905106,3371600
2016-05-16,95.599998,96.519997,95.449997,96.150002,92.666519,2273600
2016-05-17,95.980003,96.290001,95.260002,95.599998,92.136429,3463300
2016-05-18,95.330002,96.169998,94.870003,95.629997,92.165321,2469900
2016-05-19,95.139999,95.500000,94.080002,94.699997,91.269012,2268900
2016-05-20,95.169998,95.889999,95.029999,95.470001,92.011124,2446700
2016-05-23,95.510002,95.730003,94.989998,95.080002,91.635246,2231800
2016-05-24,95.529999,96.739998,95.330002,96.480003,92.984543,2446500
2016-05-25,96.779999,96.900002,96.139999,96.449997,92.955635,2689500
2016-05-26,96.540001,96.730003,96.070000,96.379997,92.888153,1738300
2016-05-27,96.529999,97.180000,96.379997,97.180000,93.659203,2724300
2016-05-31,97.180000,97.199997,95.599998,95.900002,92.425560,4028800
2016-06-01,95.900002,96.540001,95.250000,96.410004,92.917091,2677500
2016-06-02,96.269997,96.879997,96.010002,96.879997,93.370064,2662100
2016-06-03,96.209999,96.610001,95.330002,96.029999,92.550850,2814800
2016-06-06,96.400002,96.970001,95.980003,96.639999,93.138756,2160700
2016-06-07,96.589996,97.169998,96.440002,96.680000,93.177292,2394900
2016-06-08,96.650002,97.989998,96.570000,97.989998,94.439842,4365200
2016-06-09,97.510002,97.629997,96.980003,97.019997,93.504974,2044700
2016-06-10,96.000000,96.089996,94.900002,95.209999,91.760544,4080700
2016-06-13,94.730003,95.629997,94.160004,94.190002,90.777496,3082200
2016-06-14,93.870003,94.330002,93.349998,94.110001,90.700401,5338200
2016-06-15,94.360001,94.500000,93.339996,93.339996,89.958313,4025900
2016-06-16,92.930000,94.089996,92.050003,94.080002,90.671494,4976200
2016-06-17,93.980003,94.209999,92.690002,93.290001,89.910110,6941700
2016-06-20,94.500000,95.180000,94.250000,94.349998,90.931717,4949500
2016-06-21,94.680000,95.300003,94.470001,95.110001,91.664169,4203000
2016-06-22,95.230003,95.379997,94.059998,94.059998,90.652222,2876700
2016-06-23,95.150002,95.709999,94.610001,95.709999,92.242439,2992400
2016-06-24,91.480003,93.129997,91.139999,91.470001,88.156059,8356800
2016-06-27,90.269997,90.800003,88.820000,89.070000,85.843002,7444800
2016-06-28,90.279999,90.500000,89.720001,90.419998,87.144096,4820400
2016-06-29,91.040001,92.209999,90.849998,92.129997,88.792137,3987900
2016-06-30,92.610001,92.739998,87.589996,88.059998,84.869583,12706800
2016-07-01,89.160004,89.480003,88.269997,88.849998,85.630989,8342100
2016-07-05,88.120003,89.339996,87.919998,88.239998,85.043068,7077000
2016-07-06,87.160004,87.580002,86.650002,86.830002,83.864738,9412800
2016-07-07,86.949997,88.320000,86.949997,87.809998,84.811256,4707200
2016-07-08,88.430000,88.690002,87.940002,88.559998,85.535667,5621800
2016-07-11,89.050003,89.309998,88.629997,88.750000,85.719162,5274700
2016-07-12,89.080002,90.080002,88.870003,90.000000,86.926483,6122200
2016-07-13,90.459999,90.559998,89.639999,90.339996,87.254852,3996900
2016-07-14,91.320000,91.650002,90.510002,91.449997,88.326965,4240100
2016-07-15,92.029999,92.029999,90.720001,90.930000,87.824730,3262400
2016-07-18,91.180000,91.639999,90.839996,91.599998,88.471825,3407300
2016-07-19,91.209999,92.410004,91.209999,92.379997,89.225212,3423800
2016-07-20,92.559998,93.440002,92.150002,93.300003,90.113800,3794100
2016-07-21,93.000000,93.669998,92.029999,92.459999,89.302475,4305900
2016-07-22,92.660004,93.660004,92.110001,93.660004,90.461494,4348200
2016-07-25,93.599998,93.599998,92.540001,93.000000,89.824043,3773500
2016-07-26,92.779999,93.669998,92.750000,93.430000,90.239357,4469600
2016-07-27,93.529999,94.300003,92.750000,93.750000,90.548401,5696800
2016-07-28,95.000000,96.500000,94.559998,96.010002,92.731255,5209400
2016-07-29,96.070000,96.099998,95.120003,95.239998,91.987534,4364100
2016-08-01,95.230003,95.470001,94.449997,95.070000,91.823334,3512100
2016-08-02,95.029999,95.389999,94.500000,95.250000,91.997177,3948600
2016-08-03,95.070000,95.449997,94.779999,95.080002,91.833008,3006100
2016-08-04,95.089996,96.050003,94.800003,95.910004,92.634659,2875600
2016-08-05,96.290001,96.940002,96.089996,96.879997,93.571526,2632200
2016-08-08,97.000000,97.099998,96.629997,96.779999,93.474960,2873000
2016-08-09,96.629997,97.139999,96.550003,96.699997,93.397652,1937100
2016-08-10,96.720001,96.820000,96.230003,96.290001,93.001678,2004700
2016-08-11,96.500000,96.919998,96.169998,96.529999,93.233490,2971100
2016-08-12,95.959999,96.410004,95.510002,96.120003,92.837479,1988600
2016-08-15,96.309998,96.559998,96.070000,96.440002,93.146553,2081200
2016-08-16,96.199997,96.260002,95.459999,95.620003,92.354553,2866200
2016-08-17,95.790001,96.070000,95.029999,95.589996,92.325592,4054700
2016-08-18,95.300003,95.870003,95.070000,95.269997,92.016518,3134200
2016-08-19,95.180000,95.290001,94.410004,95.220001,91.968231,3090800
2016-08-22,95.190002,95.949997,94.949997,95.790001,92.518753,2390800
2016-08-23,96.000000,96.760002,95.989998,96.290001,93.001678,3099700
2016-08-24,96.290001,96.470001,95.389999,95.529999,92.267624,2008100
2016-08-25,95.470001,95.809998,95.330002,95.589996,92.325592,1983000
2016-08-26,95.839996,97.000000,95.769997,96.470001,93.175537,3123100
2016-08-29,96.449997,96.849998,96.230003,96.779999,93.474960,2590200
2016-08-30,96.790001,97.190002,96.339996,97.089996,93.774361,2634100
2016-08-31,96.809998,97.089996,96.129997,96.629997,93.330055,3499300
2016-09-01,96.669998,97.699997,96.510002,97.620003,94.286247,4198100
2016-09-02,97.400002,98.099998,97.370003,97.889999,94.547043,2572400
2016-09-06,97.809998,98.910004,97.690002,98.790001,95.416306,3879300
2016-09-07,98.489998,99.599998,98.260002,99.570000,96.169670,4198200
2016-09-08,99.449997,100.669998,99.389999,99.980003,96.565674,4605400
2016-09-09,99.080002,99.690002,98.150002,98.150002,94.798157,5458500
2016-09-12,97.540001,100.320000,97.489998,100.110001,96.691238,4264300
2016-09-13,99.349998,100.059998,98.980003,99.389999,95.995819,4732200
2016-09-14,99.339996,99.629997,98.379997,98.709999,95.339035,4400300
2016-09-15,98.570000,99.820000,98.449997,99.470001,96.073082,3485700
2016-09-16,99.050003,99.690002,98.589996,99.360001,95.966843,4498800
2016-09-19,99.949997,100.389999,99.419998,99.680000,96.275925,3056900
2016-09-20,100.250000,100.919998,100.010002,100.489998,97.058235,3848700
2016-09-21,100.809998,101.309998,99.970001,101.260002,97.801933,3251900
2016-09-22,101.570000,102.230003,101.510002,102.120003,98.632591,3390600
2016-09-23,101.919998,102.099998,101.250000,101.660004,98.188293,2759400
2016-09-26,100.820000,101.830002,100.750000,101.160004,97.705376,3468900
2016-09-27,101.000000,101.650002,100.559998,101.449997,97.985458,3547700
2016-09-28,101.430000,101.580002,100.830002,101.510002,98.043427,3629500
2016-09-29,101.580002,102.309998,100.589996,100.610001,97.174126,3010000
2016-09-30,100.779999,102.230003,100.680000,101.769997,98.294525,5503900
2016-10-03,101.389999,102.379997,101.239998,101.879997,98.400772,3696700
2016-10-04,102.029999,102.209999,101.040001,101.220001,97.763321,2881900
2016-10-05,101.320000,102.669998,101.320000,102.400002,99.089027,3768100
2016-10-06,102.400002,103.169998,102.019997,102.940002,99.611580,3875600
2016-10-07,103.050003,103.489998,101.980003,102.250000,98.943878,4225600
2016-10-10,102.699997,103.370003,102.550003,102.650002,99.330925,2376500
2016-10-11,102.540001,102.629997,100.820000,101.349998,98.072975,3412900
2016-10-12,101.559998,101.910004,101.050003,101.360001,98.082657,3467800
2016-10-13,100.750000,101.489998,99.779999,100.650002,97.395599,3657400
2016-10-14,101.099998,102.199997,100.809998,100.879997,97.618164,3280200
2016-10-17,100.959999,101.260002,100.620003,100.849998,97.589134,1975500
2016-10-18,101.779999,102.120003,101.059998,101.730003,98.440681,2623700
2016-10-19,101.800003,102.849998,101.629997,102.730003,99.408363,3305200
2016-10-20,102.790001,103.370003,102.349998,102.550003,99.234169,2945300
2016-10-21,102.129997,103.000000,101.959999,102.849998,99.524467,3018800
2016-10-24,103.150002,103.919998,102.959999,103.190002,99.853485,2565600
2016-10-25,103.190002,103.239998,102.290001,102.879997,99.553513,4869300
2016-10-26,102.559998,103.459999,102.529999,103.220001,99.882515,3356000
2016-10-27,103.190002,104.300003,103.190002,103.599998,100.250237,5096100
2016-10-28,105.050003,107.830002,104.610001,106.900002,103.443535,9282800
2016-10-31,107.400002,108.930000,106.470001,107.019997,103.559624,5820000
2016-11-01,107.000000,107.120003,104.790001,104.959999,101.566246,7076500
2016-11-02,104.279999,105.000000,104.000000,104.000000,100.637268,3527500
2016-11-03,103.519997,104.459999,103.510002,103.779999,100.424393,3127300
2016-11-04,103.900002,104.430000,103.029999,103.029999,99.698654,3067200
2016-11-07,104.580002,106.029999,104.529999,105.959999,102.533920,3067500
2016-11-08,105.739998,106.470001,105.529999,105.699997,102.282326,2864300
2016-11-09,104.910004,106.449997,103.860001,106.190002,102.756470,4775000
2016-11-10,106.660004,107.139999,102.449997,104.500000,101.121132,6584300
2016-11-11,103.860001,105.059998,103.660004,104.620003,101.237251,3300300
2016-11-14,105.019997,105.099998,100.360001,101.139999,97.869766,7106800
2016-11-15,101.379997,102.989998,101.379997,102.480003,99.166435,4633100
2016-11-16,102.430000,104.000000,102.430000,104.000000,100.637268,4567900
2016-11-17,104.400002,105.250000,103.739998,104.449997,101.072716,3096800
2016-11-18,104.650002,105.099998,104.309998,104.779999,101.392090,3275000
2016-11-21,104.779999,106.000000,104.690002,105.940002,102.514565,2650800
2016-11-22,106.000000,106.129997,104.739998,105.930000,102.504875,4570100
2016-11-23,105.599998,105.910004,104.290001,104.559998,101.179176,4952300
2016-11-25,104.620003,105.730003,104.529999,105.730003,102.311356,1566900
2016-11-28,105.419998,105.419998,103.050003,103.360001,100.017967,5401700
2016-11-29,103.680000,104.370003,103.339996,103.820000,100.463104,3356600
2016-11-30,103.540001,104.279999,101.379997,102.199997,98.895485,6889200
2016-12-01,102.330002,102.580002,99.510002,100.180000,96.940804,5452100
2016-12-02,100.250000,101.139999,99.820000,101.099998,97.831070,3981100
2016-12-05,101.870003,103.669998,101.800003,103.550003,100.201828,5427900
2016-12-06,103.820000,103.980003,101.800003,102.000000,98.701958,4975200
2016-12-07,103.019997,105.570000,102.620003,105.250000,101.846863,5423500
2016-12-08,105.180000,105.489998,103.860001,104.820000,101.430763,3024700
2016-12-09,104.809998,105.099998,104.000000,104.410004,101.034019,2541000
2016-12-12,104.339996,104.400002,103.160004,103.279999,99.940552,3827700
2016-12-13,103.570000,104.599998,102.940002,103.320000,99.979286,4297700
2016-12-14,102.910004,104.839996,102.910004,103.279999,99.940552,3515800
2016-12-15,104.430000,105.709999,104.000000,104.349998,100.975952,3774100
2016-12-16,104.820000,104.820000,103.050003,103.430000,100.085732,4659700
2016-12-19,103.699997,104.199997,103.449997,103.540001,100.192184,2980900
2016-12-20,104.050003,104.559998,103.150002,104.540001,101.159813,2354400
2016-12-21,104.480003,104.970001,103.900002,104.169998,100.801781,1952500
2016-12-22,104.430000,104.760002,103.160004,104.309998,100.937263,2463900
2016-12-23,104.300003,105.160004,104.010002,104.709999,101.324356,1610700
2016-12-27,104.900002,105.639999,104.699997,104.800003,101.411430,2160700
2016-12-28,104.699997,104.779999,103.540001,103.680000,100.327644,2552300
2016-12-29,103.809998,104.370003,103.440002,103.769997,100.414711,2858600
2016-12-30,103.860001,104.059998,102.980003,103.250000,99.911552,3834700
2017-01-03,104.410004,105.940002,104.110001,105.389999,101.982346,4711300
2017-01-04,105.339996,106.750000,104.860001,106.389999,102.950005,3299000
2017-01-05,107.050003,108.150002,106.459999,106.989998,103.745148,3262200
2017-01-06,107.320000,108.110001,106.870003,107.760002,104.491798,3044600
2017-01-09,107.760002,108.150002,107.309998,107.550003,104.288177,2500700
2017-01-10,107.550003,108.570000,106.919998,107.320000,104.065117,3162200
2017-01-11,107.040001,107.849998,106.830002,107.809998,104.540276,2499000
2017-01-12,107.669998,108.860001,107.309998,108.709999,105.412979,3288500
2017-01-13,108.629997,109.400002,108.529999,108.699997,105.403275,4661900
2017-01-17,108.230003,108.860001,107.610001,108.400002,105.112366,2898200
2017-01-18,108.709999,109.220001,107.910004,108.660004,105.364487,2652300
2017-01-19,108.839996,109.370003,108.330002,108.529999,105.238449,1885300
2017-01-20,109.239998,110.000000,108.910004,109.959999,106.625061,4173300
2017-01-23,109.660004,109.980003,109.129997,109.629997,106.305084,3678200
2017-01-24,109.809998,110.129997,109.180000,109.919998,106.586266,2899600
2017-01-25,110.660004,111.070000,109.400002,110.190002,106.848083,3848300
2017-01-26,109.970001,110.320000,109.000000,109.379997,106.062653,2568700
2017-01-27,109.570000,109.839996,108.919998,109.839996,106.508698,2591600
2017-01-30,109.370003,109.559998,108.099998,109.300003,105.985077,4304400
2017-01-31,105.970001,107.099998,105.500000,106.330002,103.105133,6470200
2017-02-01,106.629997,106.750000,104.010002,105.000000,101.815506,6149100
2017-02-02,104.919998,105.489998,104.610001,105.139999,101.951233,4112000
2017-02-03,106.309998,107.540001,105.599998,106.580002,103.347572,7132600
2017-02-06,106.580002,106.620003,105.690002,106.589996,103.357269,3445100
2017-02-07,107.000000,107.150002,106.040001,106.599998,103.366982,3204800
2017-02-08,106.550003,106.900002,105.800003,106.720001,103.483330,2993600
2017-02-09,106.720001,107.540001,106.500000,107.300003,104.045738,2679200
2017-02-10,107.550003,107.639999,107.199997,107.269997,104.016663,2078400
2017-02-13,107.699997,108.330002,107.540001,108.279999,104.996025,2337100
2017-02-14,108.010002,109.209999,107.760002,108.879997,105.577827,2336800
2017-02-15,109.000000,110.059998,108.769997,109.660004,106.334190,2920000
2017-02-16,109.750000,110.199997,108.889999,109.300003,105.985077,2146400
2017-02-17,109.239998,110.000000,108.980003,109.419998,106.101440,2850900
2017-02-21,109.449997,110.239998,109.339996,110.160004,106.819008,3117200
2017-02-22,109.800003,110.410004,109.160004,109.440002,106.120827,3049300
2017-02-23,109.830002,110.750000,109.599998,110.739998,107.381409,4162200
2017-02-24,110.540001,111.000000,110.199997,111.000000,107.633530,2471700
2017-02-27,110.400002,110.989998,109.760002,110.570000,107.216553,2361200
2017-02-28,110.500000,110.870003,109.989998,110.459999,107.109901,3367200
2017-03-01,111.419998,112.919998,110.779999,112.309998,108.903786,3218700
2017-03-02,112.199997,112.290001,111.300003,111.330002,107.953529,2690800
2017-03-03,111.290001,111.839996,110.959999,111.739998,108.351089,2938200
2017-03-06,111.139999,111.790001,111.010002,111.360001,107.982605,2175800
2017-03-07,111.370003,111.699997,110.739998,110.959999,107.594734,2474200
2017-03-08,111.290001,111.449997,110.790001,110.980003,107.614136,2355400
2017-03-09,111.080002,111.370003,110.650002,110.790001,107.429893,3195400
2017-03-10,111.449997,111.550003,110.610001,111.209999,107.837151,2735400
2017-03-13,111.290001,111.800003,111.129997,111.529999,108.147430,3123000
2017-03-14,111.330002,111.470001,110.129997,110.489998,107.138985,2891400
2017-03-15,111.059998,112.419998,110.489998,112.019997,108.622574,3305500
2017-03-16,112.110001,112.970001,111.580002,112.669998,109.252869,2746400
2017-03-17,112.849998,113.500000,112.760002,112.830002,109.408035,4119200
2017-03-20,112.820000,112.989998,111.849998,112.410004,109.000763,2435400
2017-03-21,112.410004,112.769997,110.430000,110.709999,107.352310,3734000
2017-03-22,110.989998,111.910004,110.790001,111.449997,108.069893,2576200
2017-03-23,111.309998,112.449997,111.269997,111.599998,108.215347,3107000
2017-03-24,111.970001,112.470001,111.669998,111.980003,108.583794,3221900
2017-03-27,110.699997,112.300003,110.330002,111.940002,108.545021,2724200
2017-03-28,111.809998,112.750000,111.470001,112.470001,109.058929,2986100
2017-03-29,112.029999,112.330002,111.519997,112.059998,108.661385,1783800
2017-03-30,112.000000,112.699997,111.570000,112.669998,109.252869,2029400
2017-03-31,112.620003,113.180000,112.440002,112.470001,109.058929,2507700
2017-04-03,112.699997,112.970001,111.360001,112.239998,108.835915,3170100
2017-04-04,112.230003,112.849998,111.900002,112.089996,108.690445,2169700
2017-04-05,112.250000,113.180000,111.900002,112.070000,108.884781,2486600
2017-04-06,112.070000,112.610001,111.709999,112.430000,109.234550,2238500
2017-04-07,112.180000,112.750000,111.839996,112.239998,109.049965,1995100
2017-04-10,112.290001,113.070000,112.290001,112.320000,109.127670,1862800
2017-04-11,111.900002,112.570000,111.470001,112.110001,108.923653,2045800
2017-04-12,111.650002,112.300003,111.349998,111.470001,108.301819,2651200
2017-04-13,111.230003,112.190002,111.010002,111.220001,108.058952,2690300
2017-04-17,111.769997,112.739998,111.529999,112.669998,109.467720,1731200
2017-04-18,112.489998,113.169998,112.099998,112.519997,109.321983,2141000
2017-04-19,112.489998,113.160004,112.110001,112.290001,109.098549,2242400
2017-04-20,112.900002,114.900002,112.669998,114.589996,111.333160,3459600
2017-04-21,114.800003,115.610001,114.010002,114.269997,111.022247,4067400
2017-04-24,115.800003,115.989998,115.000000,115.699997,112.411598,3207800
2017-04-25,116.349998,116.480003,115.889999,116.129997,112.829376,2873700
2017-04-26,116.050003,116.559998,115.949997,116.169998,112.868248,2202700
2017-04-27,116.510002,117.309998,116.120003,117.099998,113.771828,3350800
2017-04-28,116.790001,117.370003,116.070000,116.320000,113.014008,3536000
2017-05-01,116.540001,117.290001,116.220001,116.370003,113.062569,3556600
2017-05-02,117.830002,119.709999,117.650002,118.120003,114.762840,6802600
2017-05-03,118.169998,118.529999,116.550003,117.330002,113.995277,3640900
2017-05-04,117.550003,118.080002,116.900002,117.919998,114.568504,2560400
2017-05-05,118.269997,118.379997,117.199997,117.500000,114.160446,2335900
2017-05-08,117.709999,117.709999,116.389999,116.610001,113.295753,2562400
2017-05-09,116.629997,116.910004,116.040001,116.410004,113.101433,2350700
2017-05-10,116.110001,116.769997,116.010002,116.650002,113.334618,1812500
2017-05-11,116.580002,116.879997,115.779999,116.529999,113.218018,2239000
2017-05-12,116.330002,117.220001,116.150002,117.129997,113.800980,3195200
2017-05-15,117.360001,118.559998,117.089996,118.209999,114.850273,2998200
2017-05-16,118.260002,118.570000,117.699997,118.489998,115.122322,2375700
2017-05-17,117.290001,117.910004,116.650002,116.800003,113.480354,4195000
2017-05-18,115.930000,116.650002,115.550003,116.239998,112.936272,5088400
2017-05-19,116.919998,117.889999,116.510002,117.580002,114.238174,4360500
2017-05-22,117.800003,119.099998,117.580002,119.000000,115.617828,2578200
2017-05-23,119.040001,119.930000,118.970001,119.599998,116.200768,2857100
2017-05-24,119.599998,120.720001,119.529999,120.699997,117.269508,2509000
2017-05-25,121.019997,122.480003,120.949997,121.919998,118.454819,4689200
2017-05-26,121.910004,122.080002,121.320000,121.629997,118.173073,2141600
2017-05-30,121.290001,121.790001,121.029999,121.650002,118.192505,3405500
2017-05-31,121.900002,122.980003,121.150002,122.879997,119.387520,4708500
2017-06-01,122.800003,123.400002,122.110001,123.400002,119.892761,3279000
2017-06-02,123.389999,125.300003,123.349998,125.199997,121.641609,3731900
2017-06-05,125.540001,126.190002,125.250000,125.900002,122.321724,4617400
2017-06-06,125.540001,125.940002,124.980003,125.239998,121.680458,2712100
2017-06-07,125.480003,125.879997,124.769997,125.190002,121.631882,3219700
2017-06-08,125.000000,125.400002,124.059998,124.760002,121.214119,3332400
2017-06-09,124.919998,124.940002,121.709999,123.040001,119.543007,3556700
2017-06-12,121.980003,122.089996,120.199997,120.760002,117.327812,6574200
2017-06-13,121.239998,122.709999,121.089996,122.320000,118.843475,3938200
2017-06-14,122.849998,123.160004,121.760002,122.500000,119.018333,2940000
2017-06-15,121.070000,121.629997,119.889999,121.419998,117.969055,3492600
2017-06-16,121.489998,122.199997,120.720001,121.959999,118.493706,3804900
2017-06-19,122.629997,123.120003,122.260002,123.089996,119.591576,2547100
2017-06-20,122.889999,123.769997,122.669998,122.930000,119.436134,3015300
2017-06-21,123.540001,123.540001,122.440002,123.099998,119.601288,2384100
2017-06-22,122.870003,123.519997,122.290001,123.300003,119.795609,2160600
2017-06-23,123.680000,125.000000,123.120003,124.010002,120.485428,3381500
2017-06-26,124.169998,124.580002,123.190002,123.519997,120.009354,2376700
2017-06-27,123.489998,123.510002,122.739998,122.739998,119.251518,2516400
2017-06-28,123.190002,124.870003,122.570000,124.809998,121.262695,2574900
2017-06-29,124.610001,124.680000,121.199997,121.510002,118.056480,4147400
2017-06-30,121.779999,122.419998,121.209999,121.449997,117.998184,3574000
2017-07-03,122.250000,122.309998,120.720001,120.779999,117.347244,2314200
2017-07-05,121.139999,122.160004,121.120003,121.980003,118.729385,3856500
2017-07-06,121.339996,121.680000,120.650002,120.800003,117.580864,2702600
2017-07-07,121.389999,122.720001,121.070000,122.199997,118.943527,2119000
2017-07-10,122.160004,123.190002,121.820000,122.730003,119.459419,2886900
2017-07-11,122.809998,124.709999,122.500000,124.230003,120.919434,3885700
2017-07-12,125.000000,125.750000,124.599998,125.279999,121.941437,2770400
2017-07-13,125.620003,126.400002,125.370003,125.470001,122.126396,3330900
2017-07-14,125.559998,127.529999,125.559998,127.010002,123.625359,2690800
2017-07-17,127.260002,127.580002,126.540001,127.430000,124.034142,2291700
2017-07-18,127.110001,128.160004,127.000000,127.730003,124.326180,3732800
2017-07-19,127.730003,128.270004,127.559998,128.039993,124.627899,2550400
2017-07-20,128.399994,128.839996,127.940002,128.470001,125.046440,2350300
2017-07-21,128.529999,130.199997,128.320007,129.270004,125.825111,4375500
2017-07-24,129.389999,129.899994,128.600006,129.520004,126.068466,3065400
2017-07-25,130.000000,130.179993,129.220001,129.979996,126.516182,2476000
2017-07-26,129.919998,131.179993,129.759995,130.990005,127.499283,3547800
2017-07-27,132.000000,132.199997,126.550003,128.929993,125.494164,4914500
2017-07-28,128.960007,129.990005,127.309998,127.910004,124.501381,5257900
2017-07-31,128.000000,128.449997,127.400002,127.800003,124.394302,3347500
2017-08-01,128.660004,129.979996,128.500000,129.490005,126.039253,4010500
2017-08-02,129.740005,130.610001,129.179993,130.610001,127.129417,3578600
2017-08-03,130.399994,130.570007,129.240005,129.889999,126.428596,2568100
2017-08-04,130.220001,130.250000,129.440002,129.820007,126.360474,2208100
2017-08-07,129.990005,130.500000,129.550003,130.380005,126.905571,1585600
2017-08-08,130.130005,130.309998,129.300003,129.839996,126.379951,2062800
2017-08-09,129.089996,130.029999,128.770004,129.720001,126.263161,1789900
2017-08-10,129.169998,129.410004,127.589996,127.669998,124.267769,2590400
2017-08-11,128.160004,129.419998,127.860001,128.550003,125.124313,2484300
