Date,Open,High,Low,Close,Adj Close,Volume
2018-10-05,190.800003,190.800003,186.600006,187.899994,187.657303,671
2018-10-08,189.800003,189.800003,163.949997,165.899994,165.685715,2724
2018-10-09,170.000000,182.000000,170.000000,182.000000,181.764938,2228
2018-10-10,183.050003,185.750000,153.399994,160.800003,160.592316,6713
2018-10-11,151.449997,161.199997,147.000000,160.600006,160.392578,1801
2018-10-12,164.500000,169.800003,161.949997,167.449997,167.233719,3349
2018-10-15,168.949997,169.949997,163.600006,169.949997,169.730499,350
2018-10-16,170.000000,174.850006,167.649994,174.850006,174.624176,1154
2018-10-17,176.399994,180.199997,175.250000,176.199997,175.972427,2139
2018-10-18,178.350006,178.350006,170.699997,172.800003,172.576813,182
2018-10-19,172.350006,175.350006,172.050003,174.250000,174.024948,503
2018-10-22,174.399994,175.699997,172.949997,175.500000,175.273331,445
2018-10-23,171.199997,171.199997,160.399994,161.399994,161.191528,1287
2018-10-24,164.399994,166.250000,162.000000,166.250000,166.035278,358
2018-10-25,158.000000,164.300003,156.899994,164.300003,164.087799,669
2018-10-26,161.000000,161.000000,155.199997,159.649994,159.443802,781
2018-10-29,162.449997,164.199997,160.850006,160.850006,160.642258,381
2018-10-30,162.399994,166.500000,159.550003,160.300003,160.092957,185
2018-10-31,162.199997,166.000000,162.149994,166.000000,165.785599,719
2018-11-01,165.250000,165.250000,159.800003,161.750000,161.541092,448
2018-11-02,157.600006,161.000000,151.600006,152.949997,152.752457,2290
2018-11-05,150.000000,155.149994,150.000000,150.199997,150.005997,497
2018-11-06,151.699997,154.949997,151.699997,154.949997,154.749863,373
2018-11-07,155.500000,156.300003,154.850006,154.850006,154.650009,282
2018-11-08,159.600006,159.600006,155.750000,155.750000,155.548843,579
2018-11-09,159.949997,160.800003,157.850006,157.850006,157.646133,434
2018-11-12,159.649994,159.649994,151.000000,152.949997,152.752457,1625
2018-11-13,152.149994,155.949997,152.149994,155.949997,155.748581,809
2018-11-14,156.199997,159.100006,146.149994,149.949997,149.756332,1092
2018-11-15,150.149994,152.100006,145.949997,149.350006,149.157104,1648
2018-11-16,150.750000,150.750000,145.600006,145.949997,145.761490,944
2018-11-19,147.000000,147.850006,134.149994,134.149994,133.976730,2366
2018-11-20,135.000000,135.000000,125.300003,130.800003,130.631058,1835
2018-11-21,129.199997,132.300003,129.199997,132.000000,131.829514,563
2018-11-22,132.000000,132.000000,128.449997,130.199997,130.031830,1661
2018-11-23,129.500000,131.350006,129.500000,130.949997,130.780869,138
2018-11-26,133.500000,135.500000,132.899994,135.500000,135.324997,459
2018-11-27,136.600006,136.750000,130.350006,130.350006,130.181656,1316
2018-11-28,131.300003,133.350006,131.300003,132.800003,132.628479,234
2018-11-29,135.250000,137.199997,135.250000,136.399994,136.223816,562
2018-11-30,137.000000,137.000000,132.850006,133.850006,133.677124,433
2018-12-03,139.500000,141.350006,139.300003,140.899994,140.718018,961
2018-12-04,138.550003,138.550003,136.199997,136.199997,136.024078,121
2018-12-05,136.100006,136.100006,133.649994,135.600006,135.424866,55
2018-12-06,132.000000,132.000000,128.899994,131.350006,131.180359,1436
2018-12-07,131.850006,136.649994,131.850006,136.649994,136.473495,291
2018-12-10,130.000000,132.399994,130.000000,132.399994,132.228989,820
2018-12-11,135.750000,139.600006,135.750000,137.000000,136.823059,673
2018-12-12,139.000000,139.000000,135.600006,136.250000,136.074020,228
2018-12-13,137.250000,139.100006,136.550003,139.100006,138.920349,611
2018-12-14,136.699997,137.399994,136.500000,137.399994,137.222534,191
2018-12-17,138.550003,138.550003,133.750000,133.750000,133.577255,97
2018-12-18,133.449997,134.100006,133.300003,133.449997,133.277634,479
2018-12-19,132.800003,137.199997,132.500000,135.949997,135.774414,2395
2018-12-20,132.500000,133.000000,127.099998,127.099998,126.935837,766
2018-12-21,128.649994,130.649994,127.250000,129.250000,129.083069,626
2018-12-27,130.350006,131.000000,126.199997,126.800003,126.636230,2433
2018-12-28,129.000000,132.699997,129.000000,131.899994,131.729630,80
2019-01-02,133.199997,135.899994,131.800003,135.850006,135.674545,677
2019-01-03,133.550003,133.550003,127.050003,128.199997,128.034424,461
2019-01-04,128.800003,133.500000,128.800003,133.500000,133.327576,601
2019-01-07,134.449997,136.449997,134.449997,136.449997,136.273758,2170
2019-01-08,135.350006,139.199997,135.100006,138.449997,138.271179,627
2019-01-09,139.399994,144.500000,139.399994,144.500000,144.313370,631
2019-01-10,141.100006,142.100006,139.000000,142.100006,141.916473,676
2019-01-11,142.149994,142.750000,140.300003,140.449997,140.268600,1802
2019-01-14,138.949997,138.949997,136.250000,136.449997,136.273758,1405
2019-01-15,137.600006,138.699997,136.350006,138.699997,138.520859,269
2019-01-16,138.300003,140.250000,137.399994,139.500000,139.319824,1153
2019-01-17,138.300003,143.750000,138.300003,143.750000,143.564331,37
2019-01-18,144.300003,151.000000,144.300003,150.300003,150.105881,958
2019-01-21,150.399994,157.350006,150.399994,156.000000,155.798508,1364
2019-01-22,154.149994,157.300003,153.750000,155.550003,155.349106,388
2019-01-23,155.750000,160.500000,155.600006,160.500000,160.292709,562
2019-01-24,160.600006,167.250000,160.600006,166.600006,166.384827,621
